27,346372.3
28,534592.8
29,754447.4
30,1.03E+06
31,1.34E+06
32,1.69E+06
33,2.07E+06
34,2.49E+06
35,2.90E+06
36,3.33E+06
37,3.75E+06
38,4.17E+06
39,4.57E+06
40,4.96E+06
41,5.32E+06
42,5.67E+06
43,5.99E+06
44,6.29E+06
45,6.55E+06
46,6.79E+06
47,7.01E+06
48,7.21E+06
49,7.38E+06
50,7.52E+06
51,7.64E+06
52,7.73E+06
53,7.82E+06
54,7.88E+06
55,7.95E+06
56,7.97E+06
57,7.99E+06
58,5.52E+07
59,9.16E+07
60,8.00E+06
61,7.97E+06
62,7.93E+06
63,7.89E+06
64,7.86E+06
65,7.80E+06
66,7.74E+06
67,3.86E+07
68,7.61E+06
69,1.58E+07
70,6.47E+06
71,6.43E+06
72,6.39E+06
73,6.35E+06
74,6.31E+06
75,6.26E+06
76,6.21E+06
77,6.16E+06
78,6.11E+06
79,6.05E+06
80,5.99E+06
81,5.93E+06
82,5.88E+06
83,5.81E+06
84,5.75E+06
85,5.69E+06
86,5.62E+06
87,5.56E+06
88,5.50E+06
89,5.43E+06
90,5.37E+06
91,5.30E+06
92,5.24E+06
93,5.17E+06
94,5.11E+06
95,5.04E+06
96,4.98E+06
97,4.91E+06
98,4.85E+06
99,4.79E+06
100,4.73E+06
101,4.67E+06
102,4.60E+06
103,4.54E+06
104,4.48E+06
105,4.42E+06
106,4.36E+06
107,4.30E+06
108,4.25E+06
109,4.19E+06
110,4.13E+06
111,4.08E+06
112,4.02E+06
113,3.97E+06
114,3.91E+06
115,3.86E+06
116,3.81E+06
117,3.75E+06
118,3.70E+06
119,3.65E+06
120,3.60E+06
121,3.55E+06
122,3.50E+06
123,3.45E+06
124,3.41E+06
125,3.36E+06
126,3.31E+06
127,3.27E+06
128,3.22E+06
129,3.18E+06
130,3.13E+06
131,3.09E+06
132,3.05E+06
133,3.00E+06
134,2.96E+06
135,2.92E+06
136,2.88E+06
137,2.84E+06
138,2.80E+06
139,2.76E+06
140,2.72E+06
141,2.68E+06
142,2.65E+06
143,2.61E+06
144,2.57E+06
145,2.54E+06
146,2.50E+06
147,2.47E+06
148,2.43E+06
149,2.40E+06
150,2.36E+06
151,2.33E+06
152,2.30E+06
153,2.26E+06
154,2.23E+06
155,2.20E+06
156,2.17E+06
157,2.14E+06
158,2.11E+06
159,2.08E+06
160,2.05E+06
161,2.02E+06
162,1.99E+06
163,1.96E+06
164,1.93E+06
165,1.90E+06
166,1.88E+06
167,1.85E+06
168,1.82E+06
169,1.80E+06
170,1.77E+06
171,1.74E+06
172,1.72E+06
173,1.69E+06
174,1.67E+06
175,1.64E+06
176,1.62E+06
177,1.60E+06
178,1.57E+06
179,1.55E+06
180,1.52E+06
181,1.50E+06
182,1.48E+06
183,1.46E+06
184,1.43E+06
185,1.41E+06
186,1.39E+06
187,1.37E+06
188,1.35E+06
189,1.33E+06
190,1.31E+06
191,1.28E+06
192,1.26E+06
193,1.24E+06
194,1.22E+06
195,1.20E+06
196,1.19E+06
197,1.17E+06
198,1.15E+06
199,1.13E+06
200,1.11E+06
201,1.09E+06
202,1.07E+06
203,1.05E+06
204,1.04E+06
205,1.02E+06
206,1.00E+06
207,982898.3
208,965768
209,948918.1
210,931774.1
211,915032.3
212,898161.3
213,881548.6
214,865166.5
215,849281.3
216,833141.3
217,817266.5
218,801325.7
219,785403.7
220,770006.7
221,754681.8
222,739561.8
223,723979.8
224,708816.7
225,693953.1
226,679033.7
227,664750.3
228,649684
229,635007.5
230,620365.5
231,606177.1
232,592108.8
233,577771.7
234,563413.7
235,549305.3
236,535315
237,521740.9
238,507823.6
239,493780.9
240,479893.8
241,466237
242,452828.7
243,439431.5
244,425553.1
245,411737.5
246,398223
247,384862.9
248,371867.7
249,358268.6
250,344488.3
251,330993.3
252,317598.6
253,304557.5
254,291239.1
255,276491
256,262023.7
257,247687.6
258,233556.3
259,219743.3
260,205693.3
261,191802.2
262,178163.5
263,164632.5
264,151332.3
265,132400.3
266,105150.5
267,78322.4
268,51838.37
269,25732.98
270,0
